25592556;278974872;278974465;
25592527;278974463;278974856;
25592527;278974856;278974855;
25592527;278974855;278974871;
25592567;278974935;278974871;
25592446;278973623;1809293108;
25592446;1809293108;1103523780;
88883547;1031684701;1149057850;
88883547;1149057850;1031684698;
88883547;1031684698;1183652028;
95139746;1103651847;1103651870;
95139742;278970278;278970280;
95139742;278970280;1103651839;
95139742;1103651839;278973137;
95139748;278973137;1103651615;
95139748;1103651615;278970283;
95139748;278970283;1809293104;
95139748;1809293104;278970282;
95139762;1103651754;1103651643;
95139750;1103651715;1103651797;
95139750;1103651797;1103651596;
95139750;1103651596;1103651609;
25592572;278975203;278974935;
96081610;1113220315;1113220430;
96081610;1113220430;1113220213;
96081610;1113220213;1113220392;
96081610;1113220392;1113220351;
96081610;1113220351;1113220224;
96081608;1113220227;1113220482;
96081608;1113220482;1166036861;
96081608;1166036861;1113220458;
96081608;1113220458;1113220427;
96081608;1113220427;1113220298;
96081608;1113220298;1113220380;
96081620;1113220422;1113220324;
96081620;1113220324;1113220417;
96081620;1113220417;1113220281;
96081620;1113220281;1166043416;
96081620;1166043416;1113220277;
96081620;1113220277;1113220439;
96081620;1113220439;1113220227;
96081605;1113220424;1113220227;
99334322;1149041921;1149041894;
99334322;1149041894;1149024603;
99330667;1149027141;1149027139;
99330667;1149027139;1149027145;
99330667;1149027145;1149039190;
99333316;1149039183;1149039187;
99333316;1149039187;1149039197;
99333316;1149039197;1149039199;
99333319;1149039182;1159931510;
99333319;1159931510;1149039190;
99333319;1149039190;1149039196;
99333319;1149039196;1149039194;
99333315;1149027139;1149039191;
99333315;1149039191;1149039195;
99333315;1149039195;1149039196;
99338210;1149027140;1149052113;
99338215;1149052087;1149052113;
99338215;1149052113;1655900610;
99338215;1655900610;445088893;
99333317;1149039198;1149039193;
99333317;1149039193;1149039183;
99333317;1149039183;1149039182;
99338216;1149049228;1149052119;
99338216;1149052119;1149049230;
99339807;1149057852;1149057850;
99336796;1149039182;1149049224;
99336796;1149049224;1149049245;
99336796;1149049245;1149049228;
99336796;1149049228;1149049222;
99336796;1149049222;1149049216;
99336796;1149049216;1149049244;
99336796;1149049244;1149049239;
99336796;1149049239;1149049233;
99336796;1149049233;1178253290;
99336796;1178253290;1178253288;
99336796;1178253288;1173494088;
99958735;1155503714;1155503704;
99958735;1155503704;1155503701;
99958735;1155503701;1155503716;
99958735;1155503716;1155503724;
99958735;1155503724;1155459352;
100196793;1158156651;1158156684;
100196793;1158156684;1158156680;
100196793;1158156680;1158156665;
100196793;1158156665;1158156677;
100196793;1158156677;1158156669;
100196793;1158156669;1158156518;
100196793;1158156518;1158156667;
100196793;1158156667;1158156660;
100196793;1158156660;1173487036;
100196793;1173487036;1158156467;
100196793;1158156467;1158156643;
100196793;1158156643;1158156636;
100196793;1158156636;1158202505;
100196793;1158202505;1158156616;
100196793;1158156616;1158156458;
100196793;1158156458;1158203141;
100196793;1158203141;1158156640;
100196793;1158156640;1158156619;
100196793;1158156619;1158156524;
100196793;1158156524;1158156651;
100198169;1187086257;1193302775;
100198169;1193302775;1193302905;
100198169;1193302905;1193302741;
100198169;1193302741;1193302797;
100198169;1193302797;1193302843;
100198169;1193302843;1193302885;
100198169;1193302885;1193302900;
100198169;1193302900;1193302894;
100198169;1193302894;1193302839;
100198169;1193302839;1193302783;
100198169;1193302783;1193302858;
100198169;1193302858;1158156610;
100198169;1158156610;1158164534;
100198169;1158164534;1158164550;
100198169;1158164550;1158164518;
100198169;1158164518;1158164519;
100198169;1158164519;1158164521;
100198169;1158164521;1158164538;
100198169;1158164538;1158164546;
100198169;1158164546;1187086237;
100198169;1187086237;1187086290;
100198169;1187086290;1187086120;
100198169;1187086120;1187086310;
100198169;1187086310;1187086281;
100198169;1187086281;1187086182;
100198169;1187086182;1187086143;
100198169;1187086143;1187086119;
100198169;1187086119;1187086266;
100198169;1187086266;1187086122;
100196798;1158156522;1158156510;
100196806;1158156457;1158156522;
100196804;1158156624;1158156453;
100196804;1158156453;1158156529;
100196804;1158156529;1158156455;
100196799;1158156658;1809293095;
100196799;1809293095;3096591774;
100196799;3096591774;1158156532;
100196789;1158156435;1158156437;
100196789;1158156437;1809293075;
100196789;1809293075;1158156451;
100196789;1158156451;1158156535;
100196789;1158156535;1158156541;
100196789;1158156541;1158156443;
100196789;1158156443;1158156430;
100196789;1158156430;1158156449;
100196789;1158156449;1158156427;
100196789;1158156427;1158156424;
100196789;1158156424;1158156421;
100196789;1158156421;1809293074;
100196789;1809293074;1158156552;
100196789;1158156552;1158156550;
100196789;1158156550;1158156432;
100196789;1158156432;1158156435;
100280612;1159071653;1155513010;
100280612;1155513010;1155513072;
100280612;1155513072;1173486964;
100280612;1173486964;1155513051;
100280612;1155513051;1173487104;
100280612;1173487104;1155513027;
100280612;1155513027;1155513048;
100280612;1155513048;1155513068;
100280612;1155513068;1158156663;
100280612;1158156663;1158156665;
100323500;1159931429;1159931555;
100323500;1159931555;1159931560;
100323500;1159931560;1159931569;
100323500;1159931569;1159931373;
100323500;1159931373;1159931583;
100323500;1159931583;1159931324;
100323500;1159931324;1159931327;
100323500;1159931327;1159931434;
100323500;1159931434;1159931393;
100323500;1159931393;1159931333;
100323500;1159931333;1159931357;
100323500;1159931357;1159931417;
100323500;1159931417;1159931401;
100323500;1159931401;1159931362;
100323500;1159931362;1159931360;
100323500;1159931360;1159931363;
100323500;1159931363;1159931365;
100323500;1159931365;1159931370;
100323500;1159931370;1159931429;
100323494;1149057851;1160107524;
100323494;1160107524;1159931440;
100323494;1159931440;1159931482;
100334103;1160057008;1113220310;
100344483;1160107524;1160107513;
100344483;1160107513;1160107514;
100344486;1159931482;1160107514;
100344486;1160107514;1159931479;
100344486;1159931479;1159931471;
100344486;1159931471;1159931583;
100344487;1155513010;1159931430;
100344487;1159931430;1159931511;
100344487;1159931511;1159931506;
100344487;1159931506;1159931485;
100344487;1159931485;1159931477;
100344487;1159931477;1159931443;
100344490;1160107522;1160107516;
100344490;1160107516;1160107511;
100344490;1160107511;1160107515;
100344490;1160107515;1160107527;
100344490;1160107527;1159931333;
100323502;1159931401;1174116916;
100323502;1174116916;1155513010;
100334096;1160057045;1160057042;
100908432;1166052468;1166052469;
100908432;1166052469;1166052472;
100908432;1166052472;1166052450;
100908432;1166052450;1166052475;
100908432;1166052475;1655900685;
101120365;1167369713;1178835892;
101120365;1178835892;1167369708;
101120366;1149049239;1149057855;
101120366;1149057855;1149057854;
101120366;1149057854;1173497317;
101120366;1173497317;1149057851;
101120366;1149057851;1165960708;
101120366;1165960708;1113220224;
101120726;1173425058;1173425174;
101120726;1173425174;1173425208;
101120726;1173425208;1173425104;
101120726;1173425104;1173424898;
101120726;1173424898;1173425178;
101120726;1173425178;1173425177;
101120726;1173425177;1167369713;
107481548;1235206283;447565527;
107481548;447565527;447565528;
107481548;447565528;447565529;
107481548;447565529;447565530;
107481548;447565530;447565531;
107481548;447565531;447565532;
107481548;447565532;447565533;
107481548;447565533;447565534;
107481548;447565534;447565535;
107481548;447565535;1235207662;
107481548;1235207662;447565536;
107481548;447565536;447565537;
107481548;447565537;447565538;
107481548;447565538;447565539;
107481548;447565539;447565540;
107481548;447565540;447565541;
107481548;447565541;447565542;
107481548;447565542;447565543;
107481548;447565543;447565544;
107481548;447565544;1235207651;
107481548;1235207651;875811197;
107480136;1235201992;1235202024;
107480136;1235202024;1235202119;
107480137;1235202073;1235201996;
107480138;269567685;1235201989;
107480138;1235201989;1235201993;
107480138;1235201993;1235202034;
107480139;1235202029;1235202111;
107480139;1235202111;1235202075;
107480139;1235202075;1235202082;
107480139;1235202082;1235201991;
107480142;1235202068;1235201994;
107480142;1235201994;1235202120;
107480142;1235202120;1235202078;
107480142;1235202078;1235202116;
107480143;1235201996;1235202068;
107480143;1235202068;1235202034;
107480143;1235202034;1235202081;
107480143;1235202081;1235202027;
107480143;1235202027;1235202073;
107480143;1235202073;1235202083;
107480143;1235202083;1235202119;
107480143;1235202119;1235202114;
107480143;1235202114;1235202071;
107480143;1235202071;1235202019;
107480143;1235202019;1235201991;
107480140;1235206307;1235202041;
107480140;1235202041;1655877562;
107480140;1655877562;1235201991;
107481525;1235206308;1235206310;
107481525;1235206310;1235206317;
107481525;1235206317;1235206266;
107481525;1235206266;1235206285;
107481525;1235206285;1235206292;
107481531;1235202111;1235206313;
107481531;1235206313;1235206303;
107481531;1235206303;1235206305;
107481531;1235206305;1235206262;
107481531;1235206262;1235206277;
107481531;1235206277;1235206268;
107481531;1235206268;1235206324;
107481531;1235206324;1235206292;
107481531;1235206292;1235206300;
107481531;1235206300;1235202041;
107481533;1235206315;1235206311;
107481533;1235206311;1235206319;
107481533;1235206319;1235206309;
107481533;1235206309;1235206299;
107481605;1235206846;1235206857;
107481605;1235206857;1235206850;
107481605;1235206850;1235206854;
107481605;1235206854;1235206853;
107481605;1235206853;1235206842;
107481605;1235206842;1235206844;
107481605;1235206844;1235206840;
107481605;1235206840;1235206855;
107481605;1235206855;1235206856;
107481605;1235206856;1235206843;
107481605;1235206843;1235206839;
107481605;1235206839;1235206852;
107481605;1235206852;1235206858;
107481605;1235206858;1235206847;
107481605;1235206847;1235206860;
107481605;1235206860;1235206848;
107481605;1235206848;1235206859;
107481605;1235206859;1235206845;
51230329;1235206845;1235206851;
51230329;1235206851;1235206849;
51230329;1235206849;1235206841;
51230329;1235206841;278974155;
107481916;1235213835;1235213843;
107481916;1235213843;1235213714;
107481916;1235213714;1235213825;
107481916;1235213825;1235213831;
107481916;1235213831;1235213796;
107481916;1235213796;1235213884;
107481916;1235213884;1235213754;
107481916;1235213754;1235213735;
107481916;1235213735;1235213770;
107481916;1235213770;1235213814;
107481916;1235213814;1235213757;
107481916;1235213757;1235213858;
107481916;1235213858;1235213823;
107481917;1235213768;1235213815;
107481917;1235213815;1235213738;
107481917;1235213738;1235213686;
107481917;1235213686;1235213860;
107481917;1235213860;1235213880;
107481917;1235213880;1235213800;
107481917;1235213800;1235213876;
107481917;1235213876;1235213680;
107481917;1235213680;1235213732;
107481917;1235213732;1235213763;
107481917;1235213763;1235213838;
107481917;1235213838;1235213864;
107481917;1235213864;1235213896;
107481917;1235213896;1235213840;
107481917;1235213840;1235213833;
107481917;1235213833;1235213664;
107481918;1235213660;1235213823;
107481918;1235213823;1235213711;
107481919;1235213835;1235213705;
107481919;1235213705;1235213675;
107481919;1235213675;1235213678;
107481919;1235213678;875811013;
107481528;447565526;1235206326;
107481528;1235206326;1235206290;
107481528;1235206290;1235206289;
107481528;1235206289;1235206288;
107481528;1235206288;1235206323;
107481528;1235206323;1235206312;
107481528;1235206312;1235206304;
107481528;1235206304;1235206275;
107481528;1235206275;1235206293;
107481528;1235206293;1235206279;
107481528;1235206279;1235206291;
107481528;1235206291;1235206306;
107481528;1235206306;1235206283;
107481528;1235206283;1235206278;
107481528;1235206278;1235206325;
107481528;1235206325;1235206301;
107481528;1235206301;1235206316;
107481528;1235206316;447565526;
107481675;1235207657;1235207656;
107481675;1235207656;1235207660;
107481675;1235207660;1235207658;
107481675;1235207658;1235207659;
107481675;1235207659;1235207655;
107481675;1235207655;1235207654;
107481675;1235207654;1235207662;
107481676;1235207661;1235207657;
107482014;1235213708;1235213767;
107482014;1235213767;1235213835;
107482014;1235213835;1235213760;
107482014;1235213760;1235213765;
107482014;1235213765;1235213711;
107482014;1235213711;1235213719;
107481924;1235213840;1235213747;
107481924;1235213747;1235213683;
107481924;1235213683;1235213724;
107481924;1235213724;1235207650;
107481920;1235213752;1235213687;
107481920;1235213687;1235213726;
107481920;1235213726;1235213820;
107481920;1235213820;1235213729;
107481920;1235213729;1235213745;
107481920;1235213745;1235213708;
107482968;1235226286;1235226247;
107482968;1235226247;1235226316;
107482969;1235226293;1235213752;
107482969;1235213752;1235226316;
107482969;1235226316;1235226279;
107482969;1235226279;1235226313;
107482969;1235226313;1235226328;
107482969;1235226328;1235226249;
107482972;1235226326;1235226243;
107482972;1235226243;1235226274;
107482972;1235226274;1235226295;
107482972;1235226295;1235226344;
107482973;1235206839;1235226297;
107482973;1235226297;1235226338;
107482974;875811197;1235226239;
107482974;1235226239;1235226253;
107482974;1235226253;1235226354;
107482974;1235226354;1235226269;
107482974;1235226269;1235226275;
107482974;1235226275;1235226276;
107482974;1235226276;1235226288;
107482974;1235226288;1235226344;
107482974;1235226344;1235226324;
107482974;1235226324;1235226273;
107482974;1235226273;1235226309;
107482974;1235226309;1235226277;
107482974;1235226277;1235226338;
107482974;1235226338;1235226350;
107482974;1235226350;1235226321;
107482974;1235226321;1235206845;
107481530;1235206303;1235202029;
107481530;1235202029;1235226298;
107481530;1235226298;1235226231;
107481530;1235226231;1235226357;
107481530;1235226357;1235226348;
107481530;1235226348;1235226225;
107481530;1235226225;1235226228;
107481530;1235226228;1235226272;
107481530;1235226272;1235226346;
107481530;1235226346;1235226284;
107481530;1235226284;1235226245;
107482970;1235226239;1235226367;
107482970;1235226367;1235226342;
107482970;1235226342;1235226311;
107482970;1235226311;1235226255;
107482970;1235226255;1235226290;
107481526;1235206328;1235206281;
107481526;1235206281;1235206315;
107481526;1235206315;1235206284;
107481526;1235206284;1235206307;
107481526;1235206307;1235206310;
107481526;1235206310;1235206286;
107481526;1235206286;1235226245;
107481526;1235226245;1235206267;
107481526;1235206267;1235206296;
107481526;1235206296;1235206297;
107481526;1235206297;1235206294;
107481526;1235206294;1235206314;
107481526;1235206314;1235206270;
107481526;1235206270;1235206321;
107481526;1235206321;1235206263;
107481526;1235206263;1235206269;
107481526;1235206269;1235206282;
107481526;1235206282;1235206287;
107481526;1235206287;1235206264;
107481526;1235206264;1235206280;
107481526;1235206280;1235206276;
107481526;1235206276;1235206274;
107481526;1235206274;1235206273;
107481526;1235206273;1235206302;
107481526;1235206302;1235206298;
107481526;1235206298;1235206295;
107481526;1235206295;1235206322;
107481526;1235206322;1235206327;
107481526;1235206327;1235206318;
107481526;1235206318;1235206272;
107481526;1235206272;1235206312;
101625508;1167369751;1167369750;
101625508;1167369750;1167369754;
101625508;1167369754;1178253281;
101625508;1178253281;1167369746;
101625508;1167369746;1167369736;
101625508;1167369736;1167369733;
101625508;1167369733;1173425129;
101625508;1173425129;1173425083;
101625508;1173425083;1173424978;
101625508;1173424978;1173424928;
101625508;1173424928;1173425053;
101625508;1173425053;1173425089;
101625501;1173425099;1173425152;
101625501;1173425152;1173425001;
101625501;1173425001;1173425086;
101625501;1173425086;1173425172;
101625501;1173425172;1173425143;
101625501;1173425143;1173425180;
101625501;1173425180;1173425204;
101625501;1173425204;1173425139;
101625501;1173425139;1155513031;
101625514;1173424981;1155513053;
101625514;1155513053;1155513006;
101625514;1155513006;1155513008;
101625514;1155513008;1178253256;
101625514;1178253256;1155513024;
101625514;1155513024;1155513069;
101625516;1173424924;1173425014;
101625516;1173425014;3394631853;
101625516;3394631853;1173425044;
101625516;1173425044;1173424941;
101625516;1173424941;1173424981;
101625516;1173424981;1173425045;
101625516;1173425045;1173425020;
101625516;1173425020;1173424921;
101625516;1173424921;1173425202;
101625516;1173425202;1173425146;
101625516;1173425146;1173425013;
101625516;1173425013;1173424927;
101625516;1173424927;1178253248;
101625516;1178253248;1173425131;
101625516;1173425131;1173424934;
101625516;1173424934;1173425005;
101625516;1173425005;1173424999;
101625516;1173424999;1173425049;
101625516;1173425049;1173425096;
101625516;1173425096;1173424924;
101628475;1173444041;1173444027;
101628475;1173444027;1173444086;
101628476;1173444096;1173444086;
101628476;1173444086;1193124738;
101628476;1193124738;1174116673;
101627692;1173439982;1173440074;
101627692;1173440074;1173440044;
101627692;1173440044;1173440063;
101627692;1173440063;1173440080;
101627692;1173440080;1173440022;
101627687;1173440099;1173440033;
101627687;1173440033;1173424893;
101629938;1173452766;1173452805;
101629938;1173452805;1173452881;
101629938;1173452881;1173452776;
100199951;1155503714;1155513047;
100199951;1155513047;1193124746;
100199951;1193124746;1155513023;
101629939;1173452761;1173452940;
101629939;1173452940;1173452834;
101629939;1173452834;1173452973;
101629939;1173452973;1173452907;
101629939;1173452907;1173444024;
101629939;1173444024;1173444072;
101629939;1173444072;1173444063;
101629943;1173444099;1173444068;
101629943;1173444068;1173444037;
101629943;1173444037;1173444098;
101629943;1173444098;1173444024;
101629947;1173452973;1173452792;
101629947;1173452792;1173452945;
101629947;1173452945;1173452924;
101630656;1173452819;1173457705;
101630656;1173457705;1173457683;
101633041;1173486695;1173486730;
101633044;1159931429;1149049236;
101633058;1173486730;1173486587;
101633058;1173486587;1173486912;
101633058;1173486912;1173486629;
101633058;1173486629;1173487059;
101633058;1173487059;1173486934;
101633058;1173486934;1173486709;
101633058;1173486709;1173486768;
101633058;1173486768;1173486973;
100196781;1158156510;1158156506;
100196781;1158156506;1158156508;
100196781;1158156508;1158156504;
100196781;1158156504;1158156502;
100196781;1158156502;1158156501;
100196781;1158156501;1158156613;
100196781;1158156613;1158156607;
100196781;1158156607;1174116534;
100196781;1174116534;1158156582;
100196781;1158156582;1158156620;
100196781;1158156620;1158156561;
100196781;1158156561;1173486940;
100196781;1173486940;1158202505;
101633048;3394632027;1173486660;
101633048;1173486660;1173486622;
101633048;1173486622;1173486838;
101633048;1173486838;1173486666;
101633048;1173486666;1173486567;
101633048;1173486567;1173486843;
101633048;1173486843;3394632023;
101633048;3394632023;3394632024;
101633048;3394632024;1173486689;
101633048;1173486689;1173486614;
101633048;1173486614;3394632029;
101633048;3394632029;1173486739;
101633048;1173486739;1173486693;
101633048;1173486693;1173486610;
101633048;1173486610;1173487005;
101633048;1173487005;1173486765;
101633048;1173486765;3394632027;
101633052;1160107526;1173487020;
101633052;1173487020;1173486847;
101633052;1173486847;1173486875;
101633052;1173486875;1173486547;
101633057;1174116966;1174116708;
101633057;1174116708;1174117214;
101633057;1174117214;1174116487;
101633057;1174116487;1174116833;
101633057;1174116833;1174116836;
101633057;1174116836;1174117251;
101633057;1174117251;1174116527;
101633057;1174116527;1174116896;
101633057;1174116896;1174116867;
101633057;1174116867;1174116588;
101633057;1174116588;1174117117;
101633057;1174117117;1174116931;
101633057;1174116931;1174117196;
101633057;1174117196;1174117114;
101633057;1174117114;1174117243;
101633057;1174117243;1174117147;
101633057;1174117147;1174116482;
101633057;1174116482;1174117267;
101633057;1174117267;1174117205;
101633057;1174117205;1174117298;
101633057;1174117298;1174116562;
101633057;1174116562;1174117091;
101633057;1174117091;1174117307;
101633057;1174117307;1173486723;
101633057;1173486723;1173486815;
101633040;3394632024;1173486871;
101633040;1173486871;1173486798;
101633040;1173486798;1173487010;
101633040;1173487010;1173487048;
101633040;1173487048;1173486915;
101633040;1173486915;1173486987;
101633040;1173486987;1173486863;
101633040;1173486863;1173486693;
101633769;1173497317;1173497303;
101633769;1173497303;1173497308;
101633771;1149057854;1173497322;
101633771;1173497322;1173497305;
101633771;1173497305;1173497313;
101633771;1173497313;1173497303;
101633612;1173494071;1173494091;
101693978;1174116798;1174116575;
101693978;1174116575;1174116541;
101693978;1174116541;1174116842;
101693978;1174116842;1174116447;
101693978;1174116447;1174116431;
101693978;1174116431;1174117312;
101693988;1174117295;1174117103;
101693988;1174117103;1174117000;
101693988;1174117000;1174116492;
101693988;1174116492;1174117144;
101693988;1174117144;1174116966;
101693988;1174116966;1174117108;
101693988;1174117108;1174117291;
101693988;1174117291;1174116465;
101693988;1174116465;1174117152;
101693988;1174117152;1174116940;
101693988;1174116940;1174116869;
101693988;1174116869;1174116828;
101693988;1174116828;1174116908;
101693988;1174116908;1174116938;
101693988;1174116938;1174116433;
101693988;1174116433;1174116747;
101693988;1174116747;1174116789;
101693988;1174116789;1174116837;
101693988;1174116837;1174116816;
101693988;1174116816;1174116933;
101693988;1174116933;1174116964;
101693988;1174116964;1173486900;
101694041;1149049236;1174117312;
101694041;1174117312;1173486973;
101694002;1174116534;1174116994;
101694002;1174116994;1174117150;
101694002;1174117150;1174117200;
101694002;1174117200;1174116601;
101694002;1174116601;1174116410;
101694017;1173486812;1174117295;
101694028;1174124536;1174124545;
101694028;1174124545;1174124486;
101694028;1174124486;1174124548;
101694028;1174124548;1174124510;
101694028;1174124510;1174124520;
101694028;1174124520;1186466929;
101694028;1186466929;1174124515;
101694281;1158156474;1174117156;
101694009;1174116653;1174116911;
101694009;1174116911;1174116879;
101694009;1174116879;1174116648;
101694009;1174116648;1174116863;
101694009;1174116863;1174117257;
101694009;1174117257;1174117086;
101694009;1174117086;1174116630;
101694009;1174116630;1174116627;
101694034;1174116615;1174116717;
101694034;1174116717;1174116753;
101694034;1174116753;1174117293;
101694034;1174117293;1174116751;
101694034;1174116751;1174116407;
101694034;1174116407;1174116682;
101694034;1174116682;1191482482;
101694034;1191482482;1174116936;
101694034;1174116936;1174116757;
101694034;1174116757;1174116785;
101694034;1174116785;1174116982;
101693983;1174117036;1174116476;
101693983;1174116476;1174116678;
101693983;1174116678;1174116517;
101694050;1187119125;1174117013;
101694050;1174117013;1174116910;
101628477;1173440017;1193124745;
101628477;1193124745;1173444063;
101628477;1173444063;1173444029;
101628477;1173444029;1173444006;
101628477;1173444006;1173444039;
101628477;1173444039;1173444089;
101628477;1173444089;1173444060;
101628477;1173444060;1173444041;
101628477;1173444041;1173444058;
101628477;1173444058;1173444091;
101625505;1174117027;1173425176;
101625505;1173425176;1173425101;
101625505;1173425101;1173425092;
101694004;1174116916;1174117334;
101694004;1174117334;1174116449;
101693984;1173452750;1174116724;
101693984;1174116724;1174116472;
101693984;1174116472;1174116639;
101693984;1174116639;1174117162;
101693984;1174117162;1174116844;
101694039;1174116910;1174117036;
102067085;1173425083;1173425064;
102067086;1173425092;1167369708;
102067086;1167369708;1173425185;
102067086;1173425185;1178253262;
102067090;1178253275;1178253259;
102067090;1178253259;1178253297;
102067090;1178253297;1178253279;
102067090;1178253279;1178253282;
102067090;1178253282;1178253250;
102067090;1178253250;1178253272;
102067090;1178253272;1178253258;
102067091;1178253286;1178253281;
102067096;1178253287;1178253293;
102067099;1178253283;1178253274;
102067099;1178253274;1178253258;
102067099;1178253258;1178253269;
102067099;1178253269;1178253271;
102067099;1178253271;1149049236;
102067099;1149049236;1173487091;
102067099;1173487091;1173486942;
102067099;1173486942;1173486706;
102067099;1173486706;1173486577;
102067099;1173486577;1173487007;
102067099;1173487007;1173486695;
102067099;1173486695;1173486834;
102067099;1173486834;1173486742;
102067099;1173486742;1173486964;
102067102;1173425089;1167373126;
102067094;1173425055;1173424893;
102067094;1173424893;1173424938;
102067098;1188232533;1178253241;
102067098;1178253241;1178253257;
102067098;1178253257;1188232561;
102067101;1149024601;1188232532;
102067101;1188232532;1149024618;
102067101;1149024618;1149024605;
102067092;1178253299;1178253277;
102067092;1178253277;1178253280;
102067092;1178253280;1178253296;
102067092;1178253296;1178253262;
102067095;1178253246;1178253264;
102067095;1178253264;1178253267;
102067095;1178253267;1178253260;
102067095;1178253260;1178253243;
102067103;1173425055;1178253247;
102226203;449822809;1179847763;
102226203;1179847763;1179847764;
102226203;1179847764;1179847768;
102226203;1179847768;1179847769;
102226203;1179847769;1179847757;
102226203;1179847757;1183641809;
102226203;1183641809;1179847762;
102226203;1179847762;1183641802;
102226203;1183641802;1179847758;
102226203;1179847758;1179847759;
102226203;1179847759;1179847754;
102226203;1179847754;1183630447;
102226203;1183630447;1179847755;
102226294;1179847755;1174124515;
102226295;1179851748;1179851741;
102226295;1179851741;1179851740;
102491426;1183621582;1183621559;
102491385;1183621566;1183621584;
102491385;1183621584;1183621592;
102491385;1183621592;1183621571;
102491385;1183621571;1183630393;
102491385;1183630393;1183621555;
102491385;1183621555;1183623240;
102491385;1183623240;1183621578;
102491385;1183621578;1183621559;
102491421;1183623244;1183623228;
102491421;1183623228;1183623238;
102491421;1183623238;1183623225;
102491421;1183623225;1183623229;
102491421;1183623229;1183621560;
102491421;1183621560;1183621570;
102491421;1183621570;1183621582;
102491421;1183621582;1183621590;
102491421;1183621590;1183621573;
102491421;1183621573;1183621585;
102491422;1183621573;1183623240;
102491422;1183623240;1186440398;
102491422;1186440398;1186440400;
102491425;1183630447;1183684000;
102491425;1183684000;1183630451;
102491425;1183630451;1183630412;
102491425;1183630412;1183630439;
102491425;1183630439;1183630463;
102491425;1183630463;1183630421;
102491425;1183630421;1183630338;
102491425;1183630338;1183630351;
102491425;1183630351;1183630329;
