445082359;41.20629;-8.571464;-0.1496003;0.7191854
445082361;41.20606;-8.571297;-0.1495973;0.7191815
445082363;41.20568;-8.571021;-0.1495925;0.7191748
445082365;41.20539;-8.57072;-0.1495873;0.7191697
445082367;41.20514;-8.57036;-0.149581;0.7191653
445082373;41.20509;-8.569924;-0.1495734;0.7191646
445082374;41.20482;-8.570501;-0.1495835;0.7191598
445082376;41.20597;-8.569885;-0.1495727;0.7191799
445082383;41.20657;-8.570553;-0.1495844;0.7191904
445082417;41.20489;-8.568032;-0.1495404;0.719161
445086067;41.20504;-8.567936;-0.1495387;0.7191635
445086068;41.20525;-8.567795;-0.1495362;0.7191674
445086069;41.20549;-8.567628;-0.1495333;0.7191715
445086072;41.20579;-8.567506;-0.1495312;0.7191767
445086079;41.20506;-8.567569;-0.1495323;0.7191639
445086081;41.20536;-8.567652;-0.1495337;0.7191692
445086073;41.20587;-8.567477;-0.1495307;0.7191781
445086077;41.2047;-8.567499;-0.1495311;0.7191576
445088857;41.20653;-8.565214;-0.1494912;0.7191896
445099415;41.20545;-8.566576;-0.149515;0.7191707
445099416;41.20532;-8.566207;-0.1495085;0.7191685
445099417;41.20491;-8.566307;-0.1495103;0.7191613
445099419;41.20424;-8.5645;-0.1494787;0.7191497
445099446;41.20811;-8.561628;-0.1494286;0.7192173
445099437;41.20652;-8.563594;-0.1494629;0.7191895
445099439;41.20694;-8.563356;-0.1494588;0.7191969
445099440;41.20744;-8.563087;-0.1494541;0.7192056
445099441;41.20779;-8.56285;-0.1494499;0.7192117
445099442;41.20794;-8.562676;-0.1494469;0.7192143
445099443;41.20801;-8.562227;-0.1494391;0.7192154
445099449;41.20827;-8.562549;-0.1494447;0.71922
445099452;41.20819;-8.563761;-0.1494658;0.7192186
445099454;41.20819;-8.563556;-0.1494622;0.7192187
445099457;41.20819;-8.563164;-0.1494554;0.7192186
445099459;41.20809;-8.562991;-0.1494524;0.7192168
445099450;41.20805;-8.56442;-0.1494773;0.7192162
445099468;41.2047;-8.564885;-0.1494854;0.7191577
445099436;41.20626;-8.563678;-0.1494644;0.7191849
445086076;41.20599;-8.567574;-0.1495324;0.7191803
447565491;41.21232;-8.575133;-0.1496643;0.7192907
447565503;41.2117;-8.571357;-0.1495984;0.7192798
447565511;41.21184;-8.574482;-0.1496529;0.7192823
447565517;41.2109;-8.570978;-0.1495918;0.7192659
447565519;41.21381;-8.571523;-0.1496013;0.7193167
447565520;41.21398;-8.571569;-0.1496021;0.7193196
447565521;41.2141;-8.571712;-0.1496046;0.7193218
447565522;41.21424;-8.571854;-0.1496071;0.7193241
447565525;41.21596;-8.570871;-0.1495899;0.7193542
447565527;41.21648;-8.570611;-0.1495854;0.7193633
447565528;41.21674;-8.570434;-0.1495823;0.7193678
447565529;41.21728;-8.570149;-0.1495773;0.7193773
447565530;41.21741;-8.570102;-0.1495765;0.7193795
447565531;41.21758;-8.570113;-0.1495767;0.7193824
447565532;41.21775;-8.57022;-0.1495786;0.7193855
447565533;41.21796;-8.57041;-0.1495819;0.7193891
447565534;41.21815;-8.570611;-0.1495854;0.7193925
447565512;41.21089;-8.573136;-0.1496295;0.7192657
447565514;41.20973;-8.570909;-0.1495906;0.7192454
447565518;41.2114;-8.571234;-0.1495962;0.7192746
447565543;41.22052;-8.570884;-0.1495901;0.7194337
447565535;41.21846;-8.570753;-0.1495879;0.7193978
447565536;41.21867;-8.570895;-0.1495903;0.7194015
447565537;41.21892;-8.571096;-0.1495939;0.7194058
447565538;41.21911;-8.571274;-0.1495969;0.7194092
447565539;41.21954;-8.571368;-0.1495986;0.7194166
447565540;41.21994;-8.571523;-0.1496013;0.7194237
447565541;41.22016;-8.571499;-0.1496009;0.7194275
447565542;41.2203;-8.571298;-0.1495974;0.7194299
447565544;41.22064;-8.570528;-0.1495839;0.7194359
447565556;41.2106;-8.567213;-0.1495261;0.7192607
447565558;41.21103;-8.567248;-0.1495267;0.7192681
447565559;41.21111;-8.567119;-0.1495244;0.7192695
447565561;41.2103;-8.570362;-0.149581;0.7192554
447565563;41.21061;-8.570043;-0.1495755;0.7192608
447565564;41.21075;-8.569936;-0.1495736;0.7192634
447565565;41.21099;-8.569865;-0.1495724;0.7192675
447565571;41.21214;-8.567497;-0.149531;0.7192875
447565578;41.21276;-8.567924;-0.1495385;0.7192983
447565549;41.2107;-8.56874;-0.1495527;0.7192625
449822809;41.20687;-8.535513;-0.1489728;0.7191957
449822826;41.20557;-8.529101;-0.1488609;0.719173
449822828;41.20529;-8.528629;-0.1488527;0.719168
449822830;41.20487;-8.528097;-0.1488434;0.7191607
449822831;41.20464;-8.527883;-0.1488396;0.7191566
449822832;41.20431;-8.527642;-0.1488354;0.7191509
449822835;41.20398;-8.527462;-0.1488323;0.7191451
449822838;41.20354;-8.527333;-0.14883;0.7191374
525405121;41.21907;-8.560877;-0.1494155;0.7194086
688010110;41.2129;-8.523304;-0.1487597;0.7193008
688010123;41.21442;-8.5246;-0.1487823;0.7193274
688010079;41.21207;-8.521693;-0.1487316;0.7192863
688010088;41.21215;-8.522093;-0.1487386;0.7192878
688010112;41.21247;-8.522665;-0.1487486;0.7192932
688010126;41.21429;-8.524549;-0.1487814;0.7193251
688008855;41.20816;-8.515578;-0.1486249;0.7192181
688008881;41.20963;-8.516809;-0.1486464;0.7192437
688008856;41.20832;-8.515778;-0.1486284;0.7192208
688008882;41.20952;-8.516636;-0.1486433;0.7192419
688010087;41.2121;-8.52188;-0.1487349;0.7192869
688010111;41.21278;-8.52305;-0.1487553;0.7192988
688010125;41.21469;-8.52472;-0.1487844;0.719332
688010133;41.21056;-8.519769;-0.148698;0.71926
688010080;41.21191;-8.521346;-0.1487255;0.7192836
688010089;41.2118;-8.521193;-0.1487229;0.7192816
688010113;41.21296;-8.523484;-0.1487629;0.7193018
688010082;41.2124;-8.522578;-0.1487471;0.719292
688010098;41.21341;-8.524305;-0.1487772;0.7193097
688010104;41.21359;-8.52438;-0.1487785;0.7193129
688010115;41.21312;-8.523969;-0.1487713;0.7193046
688010128;41.21402;-8.524464;-0.14878;0.7193203
688010167;41.21051;-8.519695;-0.1486967;0.7192591
688010109;41.21283;-8.523132;-0.1487567;0.7192996
688009527;41.20694;-8.513722;-0.1485925;0.7191969
688010086;41.21209;-8.521787;-0.1487332;0.7192867
688010096;41.21219;-8.522196;-0.1487404;0.7192885
688010102;41.21373;-8.524402;-0.1487789;0.7193154
688010108;41.21273;-8.522971;-0.1487539;0.7192978
688010119;41.21262;-8.522824;-0.1487513;0.7192959
688010085;41.21204;-8.521603;-0.14873;0.7192858
688010095;41.21228;-8.522394;-0.1487438;0.7192901
688010101;41.21331;-8.524229;-0.1487759;0.7193079
688010107;41.21321;-8.524136;-0.1487742;0.7193063
688010118;41.21268;-8.522896;-0.1487526;0.7192969
688010081;41.21213;-8.521987;-0.1487367;0.7192873
688010090;41.21186;-8.521267;-0.1487242;0.7192827
688010097;41.21314;-8.524027;-0.1487723;0.719305
688010103;41.21336;-8.524269;-0.1487766;0.7193087
688010114;41.21293;-8.523394;-0.1487613;0.7193013
688010127;41.21415;-8.524504;-0.1487807;0.7193227
688010136;41.21042;-8.519539;-0.148694;0.7192575
688010084;41.21196;-8.521428;-0.148727;0.7192844
688010092;41.21223;-8.522296;-0.1487421;0.7192892
688010100;41.21326;-8.524184;-0.1487751;0.7193071
688010106;41.21318;-8.524083;-0.1487733;0.7193056
688010117;41.21254;-8.522747;-0.14875;0.7192945
688010130;41.21456;-8.524657;-0.1487833;0.7193297
688010158;41.2102;-8.518383;-0.1486738;0.7192537
688010083;41.21234;-8.522488;-0.1487455;0.719291
688010091;41.212;-8.521514;-0.1487285;0.7192851
688010099;41.21353;-8.524361;-0.1487782;0.7193118
688010105;41.21347;-8.524336;-0.1487777;0.7193108
688010116;41.21287;-8.523217;-0.1487582;0.7193002
688010129;41.21387;-8.52443;-0.1487794;0.7193178
875810853;41.22302;-8.568849;-0.1495546;0.7194775
875810931;41.22242;-8.568452;-0.1495477;0.719467
875810799;41.22548;-8.568695;-0.1495519;0.7195203
875810731;41.22192;-8.56813;-0.1495421;0.7194583
875810826;41.22366;-8.569546;-0.1495668;0.7194887
875810923;41.22442;-8.569762;-0.1495706;0.7195019
875811059;41.22321;-8.569067;-0.1495584;0.7194808
875811013;41.224;-8.569854;-0.1495722;0.7194945
875811119;41.22512;-8.569487;-0.1495658;0.7195141
1031684701;41.20805;-8.537898;-0.1490144;0.7192162
1031684698;41.2067;-8.537713;-0.1490112;0.7191926
1103651596;41.21981;-8.556952;-0.149347;0.7194214
1103651620;41.21847;-8.557275;-0.1493526;0.719398
1103651643;41.21429;-8.557996;-0.1493652;0.7193251
1103651646;41.21352;-8.558257;-0.1493698;0.7193115
1103651653;41.215;-8.55776;-0.1493611;0.7193374
1103651666;41.21961;-8.55647;-0.1493386;0.7194179
1103651670;41.21577;-8.557501;-0.1493566;0.719351
1103651672;41.21801;-8.557534;-0.1493572;0.71939
1103651675;41.21296;-8.558445;-0.149373;0.7193018
1103651715;41.22007;-8.555969;-0.1493298;0.719426
1103651721;41.216;-8.55917;-0.1493857;0.719355
1103651724;41.21685;-8.55526;-0.1493174;0.7193696
1103651727;41.21885;-8.55699;-0.1493476;0.7194046
1103651733;41.21624;-8.557906;-0.1493636;0.719359
1103651735;41.21683;-8.557344;-0.1493538;0.7193694
1103651748;41.21947;-8.560117;-0.1494022;0.7194154
1103651751;41.21347;-8.555434;-0.1493205;0.7193108
1103651754;41.21544;-8.559596;-0.1493931;0.719345
1103651757;41.21902;-8.55756;-0.1493576;0.7194076
1103651759;41.21456;-8.556479;-0.1493387;0.7193298
1103651760;41.21621;-8.557306;-0.1493532;0.7193586
1103651762;41.21991;-8.560245;-0.1494045;0.7194232
1103651784;41.21424;-8.556232;-0.1493344;0.7193243
1103651787;41.21366;-8.555626;-0.1493238;0.7193141
1103651609;41.21967;-8.55876;-0.1493785;0.7194189
1103651789;41.2189;-8.557858;-0.1493628;0.7194056
1103651793;41.21901;-8.557744;-0.1493608;0.7194074
1103651797;41.21994;-8.556514;-0.1493393;0.7194237
1103651804;41.21592;-8.557369;-0.1493543;0.7193535
1103651830;41.21328;-8.558335;-0.1493711;0.7193075
1103651834;41.21875;-8.557858;-0.1493628;0.7194029
1103651843;41.21978;-8.556476;-0.1493387;0.7194209
1103651847;41.21392;-8.558123;-0.1493674;0.7193186
1103651857;41.21866;-8.557725;-0.1493605;0.7194013
1103651870;41.21431;-8.556282;-0.1493353;0.7193254
525405123;41.21878;-8.56225;-0.1494395;0.7194035
525405120;41.21928;-8.560271;-0.1494049;0.7194122
525405122;41.21847;-8.562015;-0.1494353;0.719398
278974140;41.21968;-8.560102;-0.149402;0.7194192
525405124;41.21947;-8.563029;-0.1494531;0.7194155
1103651827;41.22038;-8.561189;-0.1494209;0.7194314
1103651839;41.22019;-8.557366;-0.1493542;0.719428
1104540365;41.23165;-8.526181;-0.1488099;0.719628
1104540507;41.22574;-8.533613;-0.1489397;0.7195249
1104541040;41.22567;-8.533523;-0.1489381;0.7195237
1113220213;41.20559;-8.547812;-0.1491875;0.7191733
1113220219;41.2053;-8.547388;-0.1491801;0.7191681
1113220227;41.20531;-8.545935;-0.1491547;0.7191684
1113220229;41.20538;-8.546394;-0.1491627;0.7191695
1113220277;41.20515;-8.546837;-0.1491704;0.7191655
1113220281;41.20511;-8.547163;-0.1491761;0.7191649
1113220307;41.2059;-8.541531;-0.1490778;0.7191787
1113220313;41.20538;-8.546187;-0.1491591;0.7191696
1113220224;41.20626;-8.547446;-0.1491811;0.719185
1113220358;41.20537;-8.546748;-0.1491689;0.7191694
1113220392;41.20567;-8.54773;-0.149186;0.7191747
1113220396;41.20535;-8.546985;-0.149173;0.719169
1113220424;41.20523;-8.546765;-0.1491692;0.7191669
1113220432;41.20527;-8.547616;-0.149184;0.7191676
1113220433;41.20526;-8.548201;-0.1491942;0.7191675
1113220439;41.20522;-8.546391;-0.1491627;0.7191668
1113220458;41.20553;-8.543826;-0.1491179;0.7191722
1113220468;41.20544;-8.545385;-0.1491451;0.7191705
1113220482;41.20537;-8.545362;-0.1491447;0.7191693
445088873;41.2048;-8.55728;-0.1493527;0.7191595
1149027134;41.20505;-8.554767;-0.1493088;0.7191638
1149027137;41.20486;-8.554622;-0.1493063;0.7191606
1149027138;41.20524;-8.554992;-0.1493128;0.7191672
1149027139;41.20588;-8.553678;-0.1492898;0.7191783
1149027140;41.20627;-8.552556;-0.1492703;0.7191851
1149027145;41.20607;-8.553513;-0.149287;0.7191817
1149024605;41.21143;-8.555017;-0.1493132;0.7192752
1149024618;41.21127;-8.554566;-0.1493053;0.7192724
1149024610;41.208;-8.55579;-0.1493267;0.7192153
1149024601;41.21088;-8.554255;-0.1492999;0.7192655
1149039182;41.2066;-8.553486;-0.1492865;0.7191908
1149039186;41.2067;-8.555445;-0.1493207;0.7191926
1149039188;41.20662;-8.555458;-0.1493209;0.7191911
1149039189;41.20477;-8.554154;-0.1492982;0.7191589
1149039190;41.20613;-8.553425;-0.1492854;0.7191827
1149039193;41.20612;-8.554713;-0.1493079;0.7191824
1149039197;41.20679;-8.554401;-0.1493025;0.7191941
1149039199;41.20702;-8.553725;-0.1492907;0.7191982
1149039195;41.20587;-8.553419;-0.1492853;0.7191781
1149043701;41.20814;-8.556361;-0.1493367;0.7192177
1149049216;41.20744;-8.552794;-0.1492744;0.7192056
1149049222;41.20727;-8.552942;-0.149277;0.7192026
1149049233;41.20785;-8.552153;-0.1492632;0.7192127
1149049236;41.20923;-8.549787;-0.1492219;0.7192368
1149049239;41.20774;-8.552346;-0.1492666;0.7192108
1149049244;41.20768;-8.552502;-0.1492693;0.7192096
1149049245;41.20671;-8.553401;-0.149285;0.7191929
1149052087;41.20717;-8.55202;-0.1492609;0.7192008
1149052113;41.20637;-8.551794;-0.149257;0.7191868
1149052119;41.20697;-8.553022;-0.1492784;0.7191972
1149049230;41.20694;-8.552876;-0.1492758;0.7191967
1149049224;41.20664;-8.553457;-0.149286;0.7191916
1149049228;41.20695;-8.553207;-0.1492816;0.719197
1149055284;41.20638;-8.54996;-0.149225;0.7191871
1149055286;41.20608;-8.550554;-0.1492353;0.7191817
1149055290;41.20549;-8.550459;-0.1492337;0.7191714
1149055289;41.20557;-8.549685;-0.1492201;0.7191728
1149057849;41.20562;-8.54569;-0.1491504;0.7191737
1149057851;41.20722;-8.550765;-0.149239;0.7192016
1149057852;41.2073;-8.538566;-0.1490261;0.7192031
1149057854;41.20723;-8.551215;-0.1492469;0.7192019
1149057855;41.20771;-8.552202;-0.1492641;0.7192102
1149057856;41.20547;-8.545083;-0.1491398;0.7191712
1149057850;41.20741;-8.53781;-0.1490129;0.719205
1155459098;41.21053;-8.561482;-0.1494261;0.7192594
1155459103;41.20861;-8.566042;-0.1495056;0.7192259
1155459107;41.21043;-8.563387;-0.1494593;0.7192577
1155459155;41.21045;-8.562899;-0.1494508;0.719258
1155459157;41.21047;-8.561713;-0.1494301;0.7192584
1155459167;41.21631;-8.553651;-0.1492894;0.7193603
1155459178;41.21069;-8.555464;-0.149321;0.7192622
1155459222;41.21035;-8.563596;-0.1494629;0.7192563
1155459234;41.21428;-8.553962;-0.1492948;0.7193249
1155459280;41.21019;-8.564003;-0.14947;0.7192535
1155459284;41.21003;-8.564368;-0.1494764;0.7192507
1155459294;41.20938;-8.565033;-0.149488;0.7192395
1155459304;41.21345;-8.554228;-0.1492994;0.7193104
1155459318;41.21154;-8.559745;-0.1493957;0.7192771
1155459344;41.21662;-8.553205;-0.1492816;0.7193657
1155459315;41.20837;-8.566482;-0.1495133;0.7192218
1155459347;41.20823;-8.566969;-0.1495218;0.7192192
1155513006;41.21279;-8.549531;-0.1492175;0.7192989
1155513010;41.20934;-8.547486;-0.1491818;0.7192386
1155513027;41.21075;-8.547958;-0.14919;0.7192634
1155513029;41.21875;-8.552862;-0.1492756;0.7194029
1155513031;41.21671;-8.551639;-0.1492542;0.7193672
1155513034;41.20728;-8.5471;-0.149175;0.7192028
1155513037;41.20881;-8.547341;-0.1491793;0.7192293
1155513039;41.21811;-8.552304;-0.1492659;0.7193916
1155513047;41.21966;-8.553576;-0.1492881;0.7194188
1155513048;41.21108;-8.547942;-0.1491897;0.7192691
1155513050;41.21715;-8.551977;-0.1492602;0.719375
1155513051;41.21009;-8.547835;-0.1491879;0.7192517
1155513067;41.21447;-8.550024;-0.1492261;0.7193283
1155513068;41.21122;-8.547889;-0.1491888;0.7192714
1155513072;41.20983;-8.547771;-0.1491868;0.7192472
1155513023;41.21914;-8.553187;-0.1492813;0.7194098
1155513069;41.21239;-8.54852;-0.1491998;0.719292
1158156455;41.21844;-8.545463;-0.1491465;0.7193976
1158156481;41.22161;-8.546924;-0.149172;0.7194529
1158156501;41.21373;-8.545986;-0.1491556;0.7193152
1158156506;41.21466;-8.545775;-0.1491519;0.7193315
1158156555;41.22064;-8.546454;-0.1491638;0.7194359
1158156559;41.22288;-8.547581;-0.1491834;0.7194749
1158156561;41.21238;-8.547119;-0.1491754;0.7192916
1158156584;41.22391;-8.547259;-0.1491778;0.7194929
1158156610;41.22495;-8.547033;-0.1491739;0.7195111
1158156613;41.21355;-8.546158;-0.1491586;0.7193121
1158156510;41.21491;-8.545541;-0.1491478;0.7193359
1158156502;41.21394;-8.545871;-0.1491536;0.7193189
1158156473;41.21883;-8.54554;-0.1491478;0.7194043
1158164518;41.22514;-8.54837;-0.1491972;0.7195144
1158164519;41.22521;-8.548612;-0.1492014;0.7195156
1158164521;41.22529;-8.548782;-0.1492044;0.719517
1158164534;41.22505;-8.547892;-0.1491888;0.7195129
1158164538;41.22538;-8.548941;-0.1492072;0.7195187
1158164546;41.22551;-8.548991;-0.149208;0.7195208
1158164550;41.2251;-8.548165;-0.1491936;0.7195138
1158156663;41.21132;-8.547827;-0.1491877;0.7192733
1158156640;41.21165;-8.547709;-0.1491857;0.7192789
1158202505;41.21167;-8.547466;-0.1491814;0.7192793
1158203141;41.21168;-8.547652;-0.1491847;0.7192795
1158156667;41.21144;-8.547414;-0.1491805;0.7192754
1158156616;41.21169;-8.547544;-0.1491828;0.7192796
1158156643;41.2116;-8.547383;-0.14918;0.7192782
1158156518;41.2114;-8.547489;-0.1491818;0.7192746
1158156677;41.2114;-8.547628;-0.1491843;0.7192746
1158156524;41.2116;-8.54775;-0.1491864;0.719278
1158156669;41.21139;-8.547558;-0.149183;0.7192745
1158156636;41.21165;-8.547422;-0.1491807;0.7192789
1158156651;41.21155;-8.547766;-0.1491867;0.7192772
1158156619;41.21164;-8.547713;-0.1491857;0.7192789
1158156665;41.21142;-8.547685;-0.1491852;0.7192749
1158156660;41.21149;-8.547379;-0.1491799;0.7192761
1158156680;41.21146;-8.547737;-0.1491861;0.7192757
1158156684;41.21151;-8.547762;-0.1491866;0.7192765
1158156467;41.21154;-8.547366;-0.1491797;0.7192771
1158156458;41.21169;-8.547612;-0.149184;0.7192796
1159071653;41.20927;-8.547468;-0.1491815;0.7192374
1159071655;41.20703;-8.547119;-0.1491754;0.7191983
1159931324;41.20849;-8.549269;-0.1492129;0.7192238
1159931327;41.20849;-8.549231;-0.1492122;0.7192238
1159931333;41.20853;-8.549149;-0.1492108;0.7192245
1159931357;41.20856;-8.549137;-0.1492106;0.719225
1159931360;41.20864;-8.549196;-0.1492116;0.7192265
1159931362;41.20863;-8.549166;-0.1492111;0.7192262
1159931363;41.20865;-8.549232;-0.1492123;0.7192267
1159931365;41.20865;-8.54927;-0.1492129;0.7192266
1159931370;41.20864;-8.549305;-0.1492135;0.7192264
1159931373;41.20852;-8.549323;-0.1492138;0.7192243
1159931393;41.20852;-8.549165;-0.1492111;0.7192243
1159931401;41.20861;-8.549152;-0.1492109;0.719226
1159931417;41.20859;-8.549138;-0.1492106;0.7192255
1159931429;41.20862;-8.549332;-0.149214;0.7192261
1159931430;41.20924;-8.547014;-0.1491735;0.7192369
1159931434;41.2085;-8.549194;-0.1492116;0.7192239
1159931440;41.20759;-8.550588;-0.1492359;0.7192081
1159931443;41.20984;-8.54504;-0.1491391;0.7192474
1159931471;41.20845;-8.54941;-0.1492154;0.7192231
1159931477;41.20945;-8.545612;-0.1491491;0.7192406
1159931479;41.20827;-8.549885;-0.1492236;0.71922
1159931482;41.20787;-8.549657;-0.1492197;0.7192131
1159931485;41.2094;-8.545783;-0.1491521;0.7192397
1159931506;41.20929;-8.546577;-0.1491659;0.7192378
1159931510;41.20637;-8.553486;-0.1492865;0.7191868
1159931511;41.20922;-8.546843;-0.1491705;0.7192365
1159931555;41.20859;-8.549349;-0.1492143;0.7192256
1159931560;41.20856;-8.549353;-0.1492144;0.7192251
1159931569;41.20854;-8.549344;-0.1492142;0.7192247
1159931583;41.2085;-8.549303;-0.1492135;0.719224
1149039196;41.20583;-8.553316;-0.1492835;0.7191773
1149039191;41.20589;-8.553583;-0.1492882;0.7191786
1160057010;41.20795;-8.541816;-0.1490828;0.7192144
1160057012;41.20793;-8.541936;-0.1490849;0.719214
1160057025;41.20883;-8.542471;-0.1490942;0.7192298
1160057027;41.21037;-8.54629;-0.1491609;0.7192567
1160057028;41.21018;-8.546022;-0.1491562;0.7192533
1160057029;41.20824;-8.54009;-0.1490527;0.7192196
1160057042;41.20775;-8.539478;-0.149042;0.719211
1160057045;41.20769;-8.53991;-0.1490496;0.7192099
1160057046;41.20712;-8.539736;-0.1490465;0.7192
1160057039;41.20795;-8.541812;-0.1490827;0.7192143
1160057008;41.20587;-8.546303;-0.1491611;0.7191781
1160057011;41.2064;-8.541368;-0.149075;0.7191873
1160107511;41.20723;-8.548173;-0.1491938;0.7192018
1160107513;41.20789;-8.550762;-0.149239;0.7192134
1160107514;41.2082;-8.549845;-0.1492229;0.7192187
1160107515;41.20729;-8.548235;-0.1491949;0.7192028
1160107516;41.20722;-8.548125;-0.1491929;0.7192017
1160107522;41.20745;-8.547185;-0.1491765;0.7192057
1160107526;41.21053;-8.546468;-0.149164;0.7192594
1160107527;41.2079;-8.548699;-0.149203;0.7192136
1160107528;41.20763;-8.549496;-0.1492168;0.7192088
1165960706;41.20615;-8.5558;-0.1493269;0.7191829
1165960708;41.20666;-8.549009;-0.1492084;0.7191919
1149041893;41.20627;-8.556903;-0.1493461;0.7191851
1166043416;41.20513;-8.547028;-0.1491738;0.7191651
1166043477;41.20397;-8.544901;-0.1491366;0.7191449
1166036836;41.20263;-8.545062;-0.1491395;0.7191215
1166036842;41.20395;-8.544911;-0.1491368;0.7191445
1166036857;41.2043;-8.544745;-0.1491339;0.7191508
1166036859;41.20511;-8.544279;-0.1491258;0.7191648
